citing_cluster_id,citing_url,cited_cluster_id,cited_url,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
103286,https://www.courtlistener.com/opinion/103286/bell-telephone-co-v-pennsylvania-public-utility-commission/,6410917,https://www.courtlistener.com/opinion/6410917/bell-telephone-co-v-pennsylvania-public-utility-commission/,,Bell Telephone Co. v. Pennsylvania Public Utility Commission,"['1939 Pa. Super. LEXIS 286', '5 A.2d 410', '135 Pa. Super. 218']",Miriam Marks,Cited by,
103286,https://www.courtlistener.com/opinion/103286/bell-telephone-co-v-pennsylvania-public-utility-commission/,102091,https://www.courtlistener.com/opinion/102091/los-angeles-gas-electric-corp-v-railroad-commission/,,Los Angeles Gas & Electric Corp. v. Railroad Commission,"['1933 U.S. LEXIS 180', '77 L. Ed. 1180', '53 S. Ct. 637', '289 U.S. 287']",Miriam Marks,Cited by,
103286,https://www.courtlistener.com/opinion/103286/bell-telephone-co-v-pennsylvania-public-utility-commission/,102369,https://www.courtlistener.com/opinion/102369/west-ohio-gas-co-v-public-util-commn-of-ohio/,,West Ohio Gas Co. v. Public Util. Comm'n of Ohio,"['1935 U.S. LEXIS 37', '79 L. Ed. 761', '55 S. Ct. 316', '294 U.S. 63']",Miriam Marks,Cited by,
103286,https://www.courtlistener.com/opinion/103286/bell-telephone-co-v-pennsylvania-public-utility-commission/,91532,https://www.courtlistener.com/opinion/91532/stone-v-farmers-loan-trust-co/,,Stone v. Farmers' Loan & Trust Co.,"['1886 U.S. LEXIS 1764', '29 L. Ed. 636', '6 S. Ct. 334', '116 U.S. 307']",Miriam Marks,Cited by,
103286,https://www.courtlistener.com/opinion/103286/bell-telephone-co-v-pennsylvania-public-utility-commission/,99453,https://www.courtlistener.com/opinion/99453/pennsylvania-railroad-v-public-service-commission/,,Pennsylvania Railroad v. Public Service Commission,"['1919 U.S. LEXIS 1776', '63 L. Ed. 1142', '40 S. Ct. 36', '250 U.S. 566']",Miriam Marks,Cited by,
103286,https://www.courtlistener.com/opinion/103286/bell-telephone-co-v-pennsylvania-public-utility-commission/,91684,https://www.courtlistener.com/opinion/91684/arrowsmith-v-harmoning/,Arrowsmith,Arrowsmith v. Harmoning,"['1886 U.S. LEXIS 1918', '30 L. Ed. 243', '6 S. Ct. 1023', '118 U.S. 194']",Miriam Marks,Cited by,
103286,https://www.courtlistener.com/opinion/103286/bell-telephone-co-v-pennsylvania-public-utility-commission/,97931,https://www.courtlistener.com/opinion/97931/portland-railway-light-power-co-v-railroad-commission/,,"Portland Railway, Light & Power Co. v. Railroad Commission","['1913 U.S. LEXIS 2455', '57 L. Ed. 1248', '33 S. Ct. 820', '229 U.S. 397']",Miriam Marks,Cited by,
103286,https://www.courtlistener.com/opinion/103286/bell-telephone-co-v-pennsylvania-public-utility-commission/,96997,https://www.courtlistener.com/opinion/96997/bonner-v-gorman/,Bonner,Bonner v. Gorman,"['1909 U.S. LEXIS 1856', '53 L. Ed. 709', '29 S. Ct. 483', '213 U.S. 86']",Miriam Marks,Cited by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,103307,https://www.courtlistener.com/opinion/103307/russell-v-todd/,Russell,Russell v. Todd,"['1940 U.S. LEXIS 1089', '84 L. Ed. 754', '60 S. Ct. 527', '309 U.S. 280']",Miriam Marks,Cited by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,103012,https://www.courtlistener.com/opinion/103012/erie-railroad-v-tompkins/,Erie R. Co.,Erie Railroad v. Tompkins,"['114 A.L.R. 1487', '11 Ohio Op. 246', '1938 U.S. LEXIS 984', '82 L. Ed. 1188', '58 S. Ct. 817', '304 U.S. 64']",Miriam Marks,Cited by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,3955301,https://www.courtlistener.com/opinion/3955301/west-v-american-telephone-telegraph-co/,West,West v. American Telephone & Telegraph Co.,"['1936 Ohio App. LEXIS 280', '7 Ohio Op. 363', '54 Ohio C.A. 369', '23 Ohio Law. Abs. 315', '54 Ohio App. 369', '7 N.E.2d 805']",Miriam Marks,Cited by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,103142,https://www.courtlistener.com/opinion/103142/wichita-royalty-co-v-city-national-bank-of-wichita-falls/,,Wichita Royalty Co. v. City National Bank of Wichita Falls,"['1939 U.S. LEXIS 858', '83 L. Ed. 515', '59 S. Ct. 420', '306 U.S. 103']",Miriam Marks,Cited by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,4025782,https://www.courtlistener.com/opinion/4025782/village-of-brewster-v-hill/,Hill,Village of Brewster v. Hill,"['1934 Ohio LEXIS 334', '128 Ohio St. (N.S.) 343', '128 Ohio St. 343', '190 N.E. 766']",Miriam Marks,Cited by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,102486,https://www.courtlistener.com/opinion/102486/graham-v-white-phillips-co/,Graham,Graham v. White-Phillips Co.,"['102 A.L.R. 24', '1935 U.S. LEXIS 560', '80 L. Ed. 20', '56 S. Ct. 21', '296 U.S. 27']",Miriam Marks,Cited by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,1477920,https://www.courtlistener.com/opinion/1477920/west-v-american-telephone-telegraph-co/,West,West v. American Telephone & Telegraph Co.,"['1939 U.S. App. LEXIS 2560', '16 Ohio Op. 431', '108 F.2d 347']",Miriam Marks,Reversed by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,6966808,https://www.courtlistener.com/opinion/6966808/american-steel-foundries-v-hunt/,Hunt,American Steel Foundries v. Hunt,"['1935 U.S. App. LEXIS 4196', '79 F.2d 558']",Miriam Marks,Cited by,
103402,https://www.courtlistener.com/opinion/103402/west-v-american-telephone-telegraph-co/,9315067,https://www.courtlistener.com/opinion/9315067/stearns-v-hibben-dry-goods-co/,Stearns,Stearns v. Hibben Dry Goods Co.,"['1908 Ohio Misc. LEXIS 252', '11 Ohio C.C. (n.s.) 553']",Miriam Marks,Cited by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,2007756,https://www.courtlistener.com/opinion/2007756/capps-v-atiyeh/,Capps,Capps v. Atiyeh,"['1980 U.S. Dist. LEXIS 14976', '495 F. Supp. 802']",Andrew Nordick,Vacated by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,110075,https://www.courtlistener.com/opinion/110075/bell-v-wolfish/,Wolfish,Bell v. Wolfish,"['1979 U.S. LEXIS 100', '441 U.S. 520', '99 S. Ct. 1861', '60 L. Ed. 2d 447']",Andrew Nordick,Affirmed by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,105659,https://www.courtlistener.com/opinion/105659/trop-v-dulles/,Trop,Trop v. Dulles,"['1958 U.S. LEXIS 1284', '356 U.S. 86', '78 S. Ct. 590', '2 L. Ed. 2d 630']",Andrew Nordick,Cited by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,108904,https://www.courtlistener.com/opinion/108904/schmidt-v-lessard/,Schmidt,Schmidt v. Lessard,"['18 Fed. R. Serv. 2d 13', '1974 U.S. LEXIS 40', '414 U.S. 473', '94 S. Ct. 713', '38 L. Ed. 2d 661']",Andrew Nordick,Cited by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,109532,https://www.courtlistener.com/opinion/109532/gregg-v-georgia/,Gregg,Gregg v. Georgia,"['1976 U.S. LEXIS 82', '428 U.S. 153', '96 S. Ct. 2909', '49 L. Ed. 2d 859']",Andrew Nordick,Cited by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,109016,https://www.courtlistener.com/opinion/109016/procunier-v-martinez/,Procunier,Procunier v. Martinez,"['71 Ohio Op. 2d 139', '1974 U.S. LEXIS 132', '416 U.S. 396', '94 S. Ct. 1800', '40 L. Ed. 2d 224']",Andrew Nordick,Cited by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,97242,https://www.courtlistener.com/opinion/97242/weems-v-united-states/,Weems,Weems v. United States,"['1910 U.S. LEXIS 1966', '54 L. Ed. 793', '30 S. Ct. 544', '217 U.S. 349']",Andrew Nordick,Cited by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,104557,https://www.courtlistener.com/opinion/104557/price-v-johnston/,Price,Price v. Johnston,"['92 L. Ed. 1356', '1948 U.S. LEXIS 2141', '334 U.S. 266', '68 S. Ct. 1049', '92 L. Ed. 2d 1356']",Andrew Nordick,Cited by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,109919,https://www.courtlistener.com/opinion/109919/hutto-v-finney/,Hutto,Hutto v. Finney,"['1978 U.S. LEXIS 125', '437 U.S. 678', '98 S. Ct. 2565', '57 L. Ed. 2d 522']",Andrew Nordick,Cited by,
110410,https://www.courtlistener.com/opinion/110410/atiyeh-governor-of-oregon-et-al-v-capps-et-al/,109379,https://www.courtlistener.com/opinion/109379/pasadena-city-board-of-education-et-al-v-spangler-et-al/,,PASADENA CITY BOARD OF EDUCATION Et Al. v. SPANGLER Et Al.,"['96 S. Ct. 416', '423 U.S. 1335']",Andrew Nordick,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,94587,https://www.courtlistener.com/opinion/94587/scott-v-donald/,Scott,Scott v. Donald,"['1897 U.S. LEXIS 2720', '41 L. Ed. 632', '17 S. Ct. 265', '165 U.S. 58']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,91583,https://www.courtlistener.com/opinion/91583/hagood-v-southern/,Hagood,Hagood v. Southern,"['1886 U.S. LEXIS 1816', '29 L. Ed. 805', '6 S. Ct. 608', '117 U.S. 52']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,92059,https://www.courtlistener.com/opinion/92059/in-re-ayers/,In Re Ayers,In Re Ayers,"['1887 U.S. LEXIS 2187', '31 L. Ed. 216', '8 S. Ct. 164', '123 U.S. 443']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,96357,https://www.courtlistener.com/opinion/96357/south-carolina-v-united-states/,South Carolina,South Carolina v. United States,"['3 A.F.T.R. (P-H) 2775', '1905 U.S. LEXIS 991', '50 L. Ed. 261', '26 S. Ct. 110', '199 U.S. 437']",Catherine McCarthy,Distinguished by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,95314,https://www.courtlistener.com/opinion/95314/smith-v-reeves/,Reeves,Smith v. Reeves,"['1900 U.S. LEXIS 1691', '44 L. Ed. 1140', '20 S. Ct. 919', '178 U.S. 436']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,90810,https://www.courtlistener.com/opinion/90810/louisiana-v-jumel/,Jumel,Louisiana v. Jumel,"['1882 U.S. LEXIS 1268', '27 L. Ed. 448', '2 S. Ct. 128', '107 U.S. 711']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,94873,https://www.courtlistener.com/opinion/94873/vance-v-w-a-vandercook-co/,Vance,Vance v. W. A. Vandercook Co.,"['1898 U.S. LEXIS 1557', '42 L. Ed. 1100', '18 S. Ct. 674', '170 U.S. 438']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,90827,https://www.courtlistener.com/opinion/90827/new-hampshire-v-louisiana/,,New Hampshire v. Louisiana,"['1883 U.S. LEXIS 1008', '27 L. Ed. 656', '2 S. Ct. 176', '108 U.S. 76']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,96121,https://www.courtlistener.com/opinion/96121/chandler-v-dix/,Dix,Chandler v. Dix,"['1904 U.S. LEXIS 795', '48 L. Ed. 1129', '24 S. Ct. 766', '194 U.S. 590']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,92664,https://www.courtlistener.com/opinion/92664/christian-v-atlantic-north-carolina-railroad/,Christian,Christian v. Atlantic & North Carolina Railroad,"['1890 U.S. LEXIS 1905', '33 L. Ed. 589', '10 S. Ct. 260', '133 U.S. 233']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,91374,https://www.courtlistener.com/opinion/91374/marye-v-parsons/,Marye,Marye v. Parsons,"['1885 U.S. LEXIS 1765', '29 L. Ed. 205', '5 S. Ct. 932', '114 U.S. 325']",Catherine McCarthy,Cited by,
97004,https://www.courtlistener.com/opinion/97004/murray-v-wilson-distilling-co/,,,,Fleishman Co. v. Murray,['161 Fed. Rep. 152 (4th Cir.)'],Catherine McCarthy,Reversed by,case on appeal not directly cited
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,8229544,https://www.courtlistener.com/opinion/8229544/city-of-eau-claire-v-wisconsin-minnesota-light-power-co/,,City of Eau Claire v. Wisconsin-Minnesota Light & Power Co.,"['1922 Wisc. LEXIS 21', '189 N.W. 476', '178 Wis. 207']",Catherine McCarthy,Cited by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,100015,https://www.courtlistener.com/opinion/100015/city-of-houston-v-southwestern-bell-telephone-co/,,City of Houston v. Southwestern Bell Telephone Co.,"['1922 U.S. LEXIS 2487', '66 L. Ed. 961', '42 S. Ct. 486', '259 U.S. 318']",Catherine McCarthy,Cited by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,4028184,https://www.courtlistener.com/opinion/4028184/hardin-wyandot-lighting-co-v-public-utilities-commission/,,Hardin-Wyandot Lighting Co. v. Public Utilities Commission,"['1928 Ohio LEXIS 305', '6 Ohio Law. Abs. 309', '118 Ohio St. (N.S.) 592', '118 Ohio St. 592', '162 N.E. 262']",Catherine McCarthy,Cited by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,1883642,https://www.courtlistener.com/opinion/1883642/international-ry-co-v-prendergast/,Prendergast,International Ry. Co. v. Prendergast,"['1932 U.S. Dist. LEXIS 1805', '1 F. Supp. 623']",Catherine McCarthy,Cited by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,101625,https://www.courtlistener.com/opinion/101625/smith-v-illinois-bell-telephone-co/,,Smith v. Illinois Bell Telephone Co.,"['1930 U.S. LEXIS 840', '75 L. Ed. 255', '51 S. Ct. 65', '282 U.S. 133']",Catherine McCarthy,Cited by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,101364,https://www.courtlistener.com/opinion/101364/united-fuel-gas-co-v-railroad-commission/,,United Fuel Gas Co. v. Railroad Commission,"['1929 U.S. LEXIS 335', '73 L. Ed. 390', '49 S. Ct. 150', '278 U.S. 300']",Catherine McCarthy,Cited by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,101492,https://www.courtlistener.com/opinion/101492/united-rs-elec-co-of-baltimore-v-west/,West,United Rs. & Elec. Co. of Baltimore v. West,"['1930 U.S. LEXIS 828', '74 L. Ed. 390', '50 S. Ct. 123', '280 U.S. 234']",Catherine McCarthy,Distinguished by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,101916,https://www.courtlistener.com/opinion/101916/utah-power-light-co-v-pfost-commissioner-of-law-enforcement-et-al/,,"UTAH POWER & LIGHT CO. v. PFOST, COMMISSIONER OF LAW ENFORCEMENT, Et Al.","['1932 U.S. LEXIS 796', '76 L. Ed. 1038', '52 S. Ct. 548', '286 U.S. 165']",Catherine McCarthy,Cited by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,1883584,https://www.courtlistener.com/opinion/1883584/wabash-valley-electric-co-v-singleton/,Singleton,Wabash Valley Electric Co. v. Singleton,"['1932 U.S. Dist. LEXIS 1675', '1 F. Supp. 106']",Catherine McCarthy,Affirmed by,
102002,https://www.courtlistener.com/opinion/102002/wabash-valley-electric-co-v-young/,91716,https://www.courtlistener.com/opinion/91716/wabash-st-louis-pacific-railway-co-v-illinois/,,"Wabash, St. Louis & Pacific Railway Co. v. Illinois","['1886 U.S. LEXIS 1950', '30 L. Ed. 244', '7 S. Ct. 4', '118 U.S. 557']",Catherine McCarthy,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,103012,https://www.courtlistener.com/opinion/103012/erie-railroad-v-tompkins/,Erie R. Co.,Erie Railroad v. Tompkins,"['114 A.L.R. 1487', '11 Ohio Op. 246', '1938 U.S. LEXIS 984', '82 L. Ed. 1188', '58 S. Ct. 817', '304 U.S. 64']",Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,4182168,https://www.courtlistener.com/opinion/4182168/teagarden-v-r-b-godley-lumber-co/,Teagarden,Teagarden v. R. B. Godley Lumber Co.,"['1913 Tex. LEXIS 65', '105 Tex. 616', '154 S.W. 973']",Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,4208863,https://www.courtlistener.com/opinion/4208863/the-texas-loan-agency-v-taylor/,Taylor,The Texas Loan Agency v. Taylor,"['1895 Tex. LEXIS 435', '88 Tex. 47', '29 S.W. 1057']",Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,6977712,https://www.courtlistener.com/opinion/6977712/cities-service-oil-co-v-dunlap/,Dunlap,Cities Service Oil Co. v. Dunlap,"['1938 U.S. App. LEXIS 4625', '100 F.2d 294']",Miriam Marks,Reversed by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,98527,https://www.courtlistener.com/opinion/98527/central-vermont-railway-co-v-white/,White,Central Vermont Railway Co. v. White,"['1915 U.S. LEXIS 1583', '59 L. Ed. 1433', '35 S. Ct. 865', '238 U.S. 507']",Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,5074034,https://www.courtlistener.com/opinion/5074034/mcalpine-v-burnett/,McAlpine,McAlpine v. Burnett,['23 Tex. 649'],Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,4192941,https://www.courtlistener.com/opinion/4192941/moore-v-humble-oil-refining-co/,Moore,Moore v. Humble Oil & Refining Co.,"['1935 Tex. App. LEXIS 1293', '85 S.W.2d 943']",Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,5185993,https://www.courtlistener.com/opinion/5185993/white-v-hix/,White,White v. Hix,"['1937 Tex. App. LEXIS 547', '104 S.W.2d 136']",Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,4192706,https://www.courtlistener.com/opinion/4192706/tarkenton-v-marshall/,Tarkenton,Tarkenton v. Marshall,['91 S.W.2d 473'],Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,5183272,https://www.courtlistener.com/opinion/5183272/ritch-v-jarvis/,Ritch,Ritch v. Jarvis,"['1933 Tex. App. LEXIS 85', '64 S.W.2d 831']",Miriam Marks,Cited by,
103247,https://www.courtlistener.com/opinion/103247/cities-service-oil-co-v-dunlap/,5182807,https://www.courtlistener.com/opinion/5182807/commonwealth-building-loan-assn-v-howard/,Howard,Commonwealth Building & Loan Ass'n v. Howard,"['1933 Tex. App. LEXIS 856', '61 S.W.2d 546']",Miriam Marks,Cited by,
118392,https://www.courtlistener.com/opinion/118392/eastern-associated-coal-corp-v-united-mine-workers-district-17/,111965,https://www.courtlistener.com/opinion/111965/united-paperworkers-international-union-v-misco-inc/,Paperworkers,"United Paperworkers International Union v. Misco, Inc.","['126 L.R.R.M. (BNA) 3113', '56 U.S.L.W. 4011', '1987 U.S. LEXIS 5028', '484 U.S. 29', '108 S. Ct. 364', '98 L. Ed. 2d 286']",Stephanie Grace,Cited by,
