citing_opinion_id,citing_index,court,docket_id,cluster_id,citing_decision_name,cited_opinion_id,cited_index,depth,cited_decision_name,overruled,notes,opinion_types,opinion_sources,cite_names,filename
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",88789,26,1,Railroad Co. v. Peniston (1873),no,,['010combined'],['html_with_citations'],['18 Wall. 5'],0109.101913_cites_88789.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",87768,27,1,Witherspoon v. Duncan (1867),no,,['010combined'],['html_with_citations'],['4 Wall. 210'],0110.101913_cites_87768.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",96731,28,1,American Tobacco Co. v. Werckmeister (1907),no,,['010combined'],['html_with_citations'],['207 U.S. 284'],0111.101913_cites_96731.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",99040,29,1,Crew Levick Co. v. Pennsylvania (1917),no,,['010combined'],['html_with_citations'],['245 U.S. 292'],0112.101913_cites_99040.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",101731,30,1,Group No. 1 Oil Corp. v. Bass (1931),no,,['010combined'],['html_with_citations'],['283 U.S. 279'],0113.101913_cites_101731.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",101733,31,1,Susquehanna Power Co. v. State Tax Comm'n of Md. (No. 1) (1931),no,,['010combined'],['html_with_citations'],['283 U.S. 291'],0114.101913_cites_101733.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",96874,32,1,Globe Newspaper Co. v. Walker (1908),no,,['010combined'],['html_with_citations'],['210 U.S. 356'],0115.101913_cites_96874.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",96878,33,1,Continental Paper Bag Co. v. Eastern Paper Bag Co. (1908),no,,['010combined'],['html_with_citations'],['210 U.S. 405'],0116.101913_cites_96878.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",99829,34,1,"Choctaw, Oklahoma & Gulf Railroad v. MacKey (1921)",no,,['010combined'],['html_with_citations'],['256 U.S. 531'],0117.101913_cites_99829.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",101497,35,1,New Jersey Bell Telephone Co. v. State Board of Taxes & Assessments (1930),no,,['010combined'],['html_with_citations'],['280 U.S. 338'],0118.101913_cites_101497.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",101371,36,1,"Exchange Trust Co. v. Drainage Dist. No. 7, Poinsett Cty. (1929)",no,,['010combined'],['html_with_citations'],['278 U.S. 421'],0119.101913_cites_101371.txt
101913,11,scotus,406726,101913,"Fox Film Corp. v. Doyal,286 U.S. 123  (1932)",99196,37,1,United States Glue Co. v. Town of Oak Creek (1918),no,,['010combined'],['html_with_citations'],['247 U.S. 321'],0120.101913_cites_99196.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",3548121,0,2,"Reno Smelting, Milling & Reduction Works v. Stevenson (1889)",no,,['010combined'],['html_with_citations'],"['21 P. 317', '20 Nev. 269']",0121.102164_cites_3548121.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",93442,1,1,Benson v. United States (1892),no,,['010combined'],['html_with_citations'],"['Benson', '146 U.S. 325']",0122.102164_cites_93442.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",94828,2,1,Holden v. Hardy (1898),no,,['010combined'],['html_with_citations'],['169 U.S. 366'],0123.102164_cites_94828.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",93322,3,1,Logan v. United States (1892),no,,['010combined'],['html_with_citations'],"['144 U.S. 263', 'Logan']",0124.102164_cites_93322.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",86700,4,1,United States v. Reid (1852),no,,['010combined'],['html_with_citations'],"['Reid', '12 How. 361']",0125.102164_cites_86700.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",91054,5,1,Hurtado v. California (1884),no,,['010combined'],['html_with_citations'],['110 U.S. 516'],0126.102164_cites_91054.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",101558,6,1,Patton v. United States (1930),no,,['010combined'],['html_with_citations'],['281 U.S. 276'],0127.102164_cites_101558.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",97335,7,1,Hendrix v. United States (1911),yes,,['010combined'],['html_with_citations'],"['219 U.S. 79', 'Hendrix']",0128.102164_cites_97335.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",99065,8,1,Rosen v. United States (1918),no,,['010combined'],['html_with_citations'],"['245 U.S. 467', 'Rosen']",0129.102164_cites_99065.txt
102164,12,scotus,845304,102164,"Funk v. United States,290 U.S. 371  (1933)",99658,9,1,Jin Fuey Moy v. United States (1920),yes,,['010combined'],['html_with_citations'],['254 U.S. 189'],0130.102164_cites_99658.txt
102784,13,scotus,81694,102784,"West Coast Hotel Co. v. Parrish,300 U.S. 379  (1937)",100181,0,8,Adkins v. Children's Hospital of Columbia (1923),yes,,['010combined'],['html_with_citations'],"['261 U.S. 525', 'Adkins']",0131.102784_cites_100181.txt
102784,13,scotus,81694,102784,"West Coast Hotel Co. v. Parrish,300 U.S. 379  (1937)",102681,1,6,Morehead v. New York Ex Rel. Tipaldo (1936),no,,['010combined'],['html_with_citations'],"['Morehead', '298 U.S. 587']",0132.102784_cites_102681.txt
102784,13,scotus,81694,102784,"West Coast Hotel Co. v. Parrish,300 U.S. 379  (1937)",102224,2,3,Nebbia v. New York (1934),no,,['010combined'],['html_with_citations'],['291 U.S. 502'],0133.102784_cites_102224.txt
102784,13,scotus,81694,102784,"West Coast Hotel Co. v. Parrish,300 U.S. 379  (1937)",97368,3,3,"Chicago, Burlington & Quincy Railroad v. McGuire (1911)",no,,['010combined'],['html_with_citations'],['219 U.S. 549'],0134.102784_cites_97368.txt
102784,13,scotus,81694,102784,"West Coast Hotel Co. v. Parrish,300 U.S. 379  (1937)",94828,4,3,Holden v. Hardy (1898),no,,['010combined'],['html_with_citations'],"['Holden', '169 U.S. 366']",0135.102784_cites_94828.txt
103012,14,scotus,119296,103012,"Erie Railroad v. Tompkins,304 U.S. 64  (1938)",101265,0,7,Black & White Taxicab & Transfer Co. v. Brown & Yellow Taxicab & Transfer Co. (1928),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['276 U.S. 518', 'case, 276 U.S. at 532']",0136.103012_cites_101265.txt
103012,14,scotus,119296,103012,"Erie Railroad v. Tompkins,304 U.S. 64  (1938)",93638,1,5,Baltimore & Ohio Railroad v. Baugh (1893),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Baugh, supra', '149 U.S. 368']",0137.103012_cites_93638.txt
103012,14,scotus,119296,103012,"Erie Railroad v. Tompkins,304 U.S. 64  (1938)",3847696,2,4,Falchetti v. Pennsylvania R. R. (1932),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['307 Pa. 203', 'Falchetti', '160 A. 859']",0138.103012_cites_3847696.txt
103012,14,scotus,119296,103012,"Erie Railroad v. Tompkins,304 U.S. 64  (1938)",86188,3,4,Swift v. Tyson (1842),yes,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Tyson', 'Swift', 'Tyson, supra', '16 Pet. 1']",0139.103012_cites_86188.txt
103172,15,scotus,1740034,103172,"Graves v. New York ex rel. O’Keefe,306 U.S. 466  (1939)",88308,0,7,Collector v. Day (1871),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Collector', '11 Wall. 113']",0140.103172_cites_88308.txt
103172,15,scotus,1740034,103172,"Graves v. New York ex rel. O’Keefe,306 U.S. 466  (1939)",103047,1,6,Helvering v. Gerhardt (1938),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['304 U.S. 405', 'Gerhardt', 'Helvering', 'Gerhardt, supra']",0141.103172_cites_103047.txt
103172,15,scotus,1740034,103172,"Graves v. New York ex rel. O’Keefe,306 U.S. 466  (1939)",85272,2,5,M'culloch v. State of Maryland (1819),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['4 Wheat. 316', 'McCulloch', 'Maryland', 'Maryland, supra']",0142.103172_cites_85272.txt
103172,15,scotus,1740034,103172,"Graves v. New York ex rel. O’Keefe,306 U.S. 466  (1939)",100771,3,5,Metcalf & Eddy v. Mitchell (1926),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['269 U.S. 514', 'Mitchell, supra']",0143.103172_cites_100771.txt
103172,15,scotus,1740034,103172,"Graves v. New York ex rel. O’Keefe,306 U.S. 466  (1939)",102734,4,4,New York Ex Rel. Rogers v. Graves (1937),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Graves', '299 U.S. 401']",0144.103172_cites_102734.txt
103172,15,scotus,1740034,103172,"Graves v. New York ex rel. O’Keefe,306 U.S. 466  (1939)",86223,5,4,Dobbins v. Commissioners of Erie County (1842),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Dobbins', '16 Pet. 435']",0145.103172_cites_86223.txt
103172,15,scotus,1740034,103172,"Graves v. New York ex rel. O’Keefe,306 U.S. 466  (1939)",102783,6,4,Brush v. Commissioner (1937),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['300 U.S. 352', 'Brush']",0146.103172_cites_102783.txt
103214,16,scotus,1507922,103214,"O’Malley v. Woodrough,307 U.S. 277  (1939)",94174,0,6,Pollock v. Farmers' Loan & Trust Co. (1895),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Pollock', 'it."" 157 U.S. at 702', '157 U.S. 429']",0147.103214_cites_94174.txt
103214,16,scotus,1507922,103214,"O’Malley v. Woodrough,307 U.S. 277  (1939)",3484932,1,2,Gordy v. Dennis (1939),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']",['5 A.2d 69'],0148.103214_cites_3484932.txt
103214,16,scotus,1507922,103214,"O’Malley v. Woodrough,307 U.S. 277  (1939)",100693,2,2,Miles v. Graham (1925),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Miles', '268 U.S. 501', 'Graham']",0149.103214_cites_100693.txt
103214,16,scotus,1507922,103214,"O’Malley v. Woodrough,307 U.S. 277  (1939)",85272,3,2,M'culloch v. State of Maryland (1819),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['4 Wheat. 316', 'McCulloch', 'Maryland']",0150.103214_cites_85272.txt
103214,16,scotus,1507922,103214,"O’Malley v. Woodrough,307 U.S. 277  (1939)",99610,4,2,Evans v. Gore (1920),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Evans', 'Gore', '253 U.S. 245', ' Evans']",0151.103214_cites_99610.txt
103198,17,scotus,2503656,103198,"Rochester Telephone Corp. v. United States,307 U.S. 125  (1939)",97661,0,5,Procter & Gamble Co. v. United States (1912),yes,,['010combined'],['html_with_citations'],['225 U.S. 282'],0152.103198_cites_97661.txt
103198,17,scotus,2503656,103198,"Rochester Telephone Corp. v. United States,307 U.S. 125  (1939)",101973,1,4,Alton Railroad v. United States (1932),no,,['010combined'],['html_with_citations'],['287 U.S. 229'],0153.103198_cites_101973.txt
103198,17,scotus,2503656,103198,"Rochester Telephone Corp. v. United States,307 U.S. 125  (1939)",102669,2,3,United States v. Corrick (1936),no,,['010combined'],['html_with_citations'],['298 U.S. 435'],0154.103198_cites_102669.txt
103198,17,scotus,2503656,103198,"Rochester Telephone Corp. v. United States,307 U.S. 125  (1939)",101012,3,3,United States v. Los Angeles & Salt Lake Railroad (1927),no,,['010combined'],['html_with_citations'],['273 U.S. 299'],0155.103198_cites_101012.txt
103198,17,scotus,2503656,103198,"Rochester Telephone Corp. v. United States,307 U.S. 125  (1939)",96063,4,3,Interstate Commerce Commission v. Baird (1904),no,,['010combined'],['html_with_citations'],['194 U.S. 25'],0156.103198_cites_96063.txt
103198,17,scotus,2503656,103198,"Rochester Telephone Corp. v. United States,307 U.S. 125  (1939)",98242,5,3,Intermountain Rate Cases (1914),no,,['010combined'],['html_with_citations'],['234 U.S. 476'],0157.103198_cites_98242.txt
103198,17,scotus,2503656,103198,"Rochester Telephone Corp. v. United States,307 U.S. 125  (1939)",102969,6,3,United States v. Griffin (1938),no,,['010combined'],['html_with_citations'],['303 U.S. 226'],0158.103198_cites_102969.txt
103292,18,scotus,2457842,103292,"Helvering v. Hallock,309 U.S. 106  (1940)",102488,0,7,Helvering v. St. Louis Union Trust Co. (1935),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Helvering', 'death."" 296 U.S. at 46', '296 U.S. 39', ' Helvering', 'death."" 296 U.S. at 47']",0159.103292_cites_102488.txt
103292,18,scotus,2457842,103292,"Helvering v. Hallock,309 U.S. 106  (1940)",101723,1,7,Klein v. United States (1931),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['283 U.S. 231', 'States, supra', 'Klein']",0160.103292_cites_101723.txt
103292,18,scotus,2457842,103292,"Helvering v. Hallock,309 U.S. 106  (1940)",101780,2,3,Cyrus H. McCormick v. David Burnet (1931),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['McCormick', 'Burnet', ' McCormick', 'Burnet, supra', '283 U.S. 784']",0161.103292_cites_101780.txt
103292,18,scotus,2457842,103292,"Helvering v. Hallock,309 U.S. 106  (1940)",101552,3,3,May v. Heiner (1930),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['281 U.S. 238', 'Heiner', ' May', 'Heiner, supra', 'May']",0162.103292_cites_101552.txt
103292,18,scotus,2457842,103292,"Helvering v. Hallock,309 U.S. 106  (1940)",1477043,4,3,Commissioner of Internal Revenue v. Schwarz (1935),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['74 F.2d 712', 'Commissioner']",0163.103292_cites_1477043.txt
103292,18,scotus,2457842,103292,"Helvering v. Hallock,309 U.S. 106  (1940)",1474615,5,3,Commissioner of Internal Revenue v. Hallock (1939),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['102 F.2d 1', 'Commissioner']",0164.103292_cites_1474615.txt
103292,18,scotus,2457842,103292,"Helvering v. Hallock,309 U.S. 106  (1940)",102489,-,1, Becker v. St. Louis Union Trust Co (1935),yes,* not extracted,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['296 U.S. 48'],0165.103292_cites_102489.txt
103290,19,scotus,2381796,103290,"Madden v. Kentucky,309 U.S. 83  (1940)",102529,0,3,Colgate v. Harvey (1935),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['296 U.S. 404'],0166.103290_cites_102529.txt
103290,19,scotus,2381796,103290,"Madden v. Kentucky,309 U.S. 83  (1940)",88661,1,3,Butchers' Benevolent Ass'n v. Crescent City Live-Stock Landing & Slaughter-House Co. (1873),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['16 Wall. 36'],0167.103290_cites_88661.txt
103290,19,scotus,2381796,103290,"Madden v. Kentucky,309 U.S. 83  (1940)",96885,2,3,Twining v. New Jersey (1908),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['211 U.S. 78', 'Twining']",0168.103290_cites_96885.txt
103290,19,scotus,2381796,103290,"Madden v. Kentucky,309 U.S. 83  (1940)",103226,3,2,Haguer v. Committee for Industrial Organization (1939),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['307 U.S. 496'],0169.103290_cites_103226.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",103227,0,2,"United States v. Rock Royal Co-Operative, Inc. (1939)",no,,['010combined'],['html_with_citations'],['307 U.S. 533'],0170.103351_cites_103227.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",101217,1,1,Liberty Warehouse Co. v. Burley Tobacco Growers' Co-Operative Marketing Assn. (1928),no,,['010combined'],['html_with_citations'],['276 U.S. 71'],0171.103351_cites_101217.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",96354,2,1,Carroll v. Greenwich Ins. Co. of NY (1905),no,,['010combined'],['html_with_citations'],['199 U.S. 401'],0172.103351_cites_96354.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",98219,3,1,International Harvester Co. of America v. Missouri (1914),no,,['010combined'],['html_with_citations'],['234 U.S. 199'],0173.103351_cites_98219.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",102224,4,1,Nebbia v. New York (1934),no,,['010combined'],['html_with_citations'],['291 U.S. 502'],0174.103351_cites_102224.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",101842,5,1,United States Navigation Co. v. Cunard Steamship Co. (1932),no,,['010combined'],['html_with_citations'],['284 U.S. 474'],0175.103351_cites_101842.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",100052,6,1,Keogh v. Chicago & Northwestern Railway Co. (1922),no,,['010combined'],['html_with_citations'],['260 U.S. 156'],0176.103351_cites_100052.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",98166,7,1,German Alliance Insurance v. Lewis (1914),no,,['010combined'],['html_with_citations'],['233 U.S. 389'],0177.103351_cites_98166.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",103191,8,1,Mulford v. Smith (1939),no,,['010combined'],['html_with_citations'],['307 U.S. 38'],0178.103351_cites_103191.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",102457,9,1,Aero Mayflower Transit Co. v. Georgia Public Service Commission (1935),no,,['010combined'],['html_with_citations'],['295 U.S. 285'],0179.103351_cites_102457.txt
103351,20,scotus,107747,103351,"Tigner v. Texas,310 U.S. 141  (1940)",95612,10,1,Connolly v. Union Sewer Pipe Co. (1902),yes,,['010combined'],['html_with_citations'],"['Connolly', '184 U.S. 540']",0180.103351_cites_95612.txt
